estimator,"a,a","a,t0","a,beta_v","a,z","t0,a","t0,t0","t0,beta_v","t0,z","beta_v,a","beta_v,t0","beta_v,beta_v","beta_v,z","z,a","z,t0","z,beta_v","z,z"
autocorrelation-robust,0.013177868673798481,-0.638112523634279,0.32128263157737874,-0.07942136473294523,-0.63811252363428,0.0029154865926599343,-0.2846265074789943,0.45152922826642533,0.32128263157737863,-0.2846265074789941,0.03811184066060205,-0.5824860800574251,-0.07942136473294624,0.4515292282664261,-0.582486080057426,0.0238292539616637
sample-hessian,0.01290614411131565,-0.591826342804617,0.32256152368216107,-0.04872685444853356,-0.5918263428046173,0.003098208715427207,-0.25982628938456737,0.49744637298201383,0.3225615236821612,-0.2598262893845672,0.03883632191343097,-0.5614555866245428,-0.048726854448533634,0.4974463729820137,-0.5614555866245429,0.02644797690811522
outer-product,0.012429619329594976,-0.5577072775063501,0.31397213269131735,-0.08229416020829923,-0.5577072775063504,0.0031324446329914707,-0.3148838400267186,0.5853717201968941,0.3139721326913175,-0.3148838400267185,0.04079550105779987,-0.6138360524163198,-0.08229416020829937,0.5853717201968941,-0.6138360524163199,0.02941192958176499
misspecification-robust,0.013429506026001042,-0.6263050559215465,0.33422715806733927,-0.013369692787175294,-0.6263050559215471,0.0031066117271767385,-0.21445338827633673,0.40257104777139835,0.33422715806733927,-0.21445338827633634,0.03719060918097309,-0.5054933281871706,-0.013369692787175492,0.4025710477713981,-0.5054933281871706,0.02382366722828479
autocorrelation-robust,0.012818651339188424,-0.5511259238467966,0.35136346744542807,0.017968982433811384,-0.5511259238467975,0.003067427770795617,-0.1463584233608042,0.4206763442986961,0.3513634674454282,-0.14635842336080396,0.03816263840299229,-0.46013083112501174,0.017968982433811505,0.4206763442986959,-0.46013083112501196,0.026354296138920926
sample-hessian,0.014039801847948605,-0.5360192251437708,0.3001495920432309,0.05828103681063621,-0.5360192251437704,0.0030459296095156282,-0.2869595459322989,0.5125494998442011,0.3001495920432304,-0.2869595459322987,0.0390463443432634,-0.5457300810498666,0.05828103681063701,0.5125494998442006,-0.5457300810498664,0.027408653601908146
outer-product,0.014365081704868825,-0.5605539974601468,0.32926033690736173,-0.0029504307281268995,-0.5605539974601469,0.0030464895640138156,-0.337489106709049,0.5582240173643412,0.3292603369073619,-0.3374891067090491,0.03984013395727051,-0.581826817281615,-0.002950430728127107,0.5582240173643412,-0.5818268172816151,0.02854713867276703
misspecification-robust,0.013758817720881673,-0.5143594542045397,0.2734829906279162,0.11838090184538823,-0.5143594542045393,0.003068464032293835,-0.23948472475196095,0.46704606550944944,0.2734829906279152,-0.23948472475196075,0.03838127092480958,-0.5091338034831505,0.1183809018453897,0.46704606550944866,-0.5091338034831501,0.02637028217882803
autocorrelation-robust,0.015044223134873016,-0.48254263642957274,0.30575922782346976,0.21215393263652635,-0.48254263642957235,0.0029980952791383805,-0.25924223710536115,0.4588450331598509,0.30575922782346904,-0.25924223710536104,0.036502673450344116,-0.4518899693085359,0.21215393263652774,0.4588450331598498,-0.4518899693085352,0.0266177082287959
sample-hessian,0.012838680172522364,-0.6004293738383667,0.3222018015178036,-0.06588657549622182,-0.6004293738383665,0.0031445358279996315,-0.28142261133426966,0.5252830290632727,0.32220180151780353,-0.28142261133426966,0.03883324062514471,-0.5632321118926182,-0.06588657549622165,0.5252830290632726,-0.5632321118926182,0.02664542754297658
outer-product,0.012257880361118,-0.5666356912166578,0.3024739289912601,-0.06511369942523998,-0.5666356912166579,0.003354536137778564,-0.2527457483784939,0.546943287868991,0.30247392899126,-0.25274574837849395,0.04274908745841605,-0.5822532557781657,-0.06511369942524002,0.5469432878689912,-0.5822532557781656,0.028108521560046843
misspecification-robust,0.013473454153703317,-0.6393299949017822,0.3484092241999008,-0.07288862645189063,-0.6393299949017818,0.002973811330643984,-0.3150858023691309,0.5038833517816406,0.3484092241999006,-0.31508580236913064,0.03537830996185863,-0.5444103772703915,-0.0728886264518904,0.5038833517816403,-0.5444103772703917,0.025382894791033388
autocorrelation-robust,0.013389227849340145,-0.6857485573204827,0.39118895557837907,-0.18345181982578723,-0.6857485573204821,0.0029759634269433473,-0.36285869685920114,0.5412326617721641,0.3911889555783789,-0.36285869685920114,0.03436386826617512,-0.5376914916583716,-0.18345181982578676,0.5412326617721636,-0.5376914916583716,0.025321982554659738
sample-hessian,0.012321782461677942,-0.5808065927784172,0.2974382304104253,-0.03353468104464675,-0.5808065927784171,0.002992563186515959,-0.2649873543037017,0.5005703521448518,0.29743823041042516,-0.2649873543037018,0.03786954462973484,-0.5581244006648965,-0.033534681044646464,0.5005703521448517,-0.5581244006648963,0.02606250958954181
outer-product,0.012812913864579547,-0.5969843281042306,0.347867082425873,-0.08216601656257044,-0.5969843281042302,0.003134154593775128,-0.2905685027158287,0.5267362923385414,0.3478670824258729,-0.2905685027158286,0.035781877323614965,-0.5556083805406328,-0.08216601656257037,0.5267362923385411,-0.5556083805406329,0.026700810102826406
misspecification-robust,0.011863827189885713,-0.564535756153477,0.25023959466721635,0.014557470060537639,-0.564535756153477,0.002859661010603082,-0.24426736233578678,0.4745507346872795,0.2502395946672162,-0.2442673623357871,0.04032389548812382,-0.5672259228166772,0.014557470060538312,0.4745507346872794,-0.5672259228166767,0.025560974909035392
autocorrelation-robust,0.011463774118645725,-0.5424957088882254,0.1739269953598009,0.1118964710647346,-0.5424957088882252,0.002824537644139882,-0.17957654259542064,0.40098529854226533,0.17392699535980077,-0.17957654259542094,0.037689937452751655,-0.5930037858515971,0.1118964710647351,0.4009852985422653,-0.5930037858515966,0.025777187400344438
sample-hessian,0.012963340870561986,-0.5951244917446508,0.305896582198668,-0.023112128817666236,-0.5951244917446504,0.003087381292905886,-0.2478555391087613,0.48147075472152756,0.30589658219866783,-0.24785553910876135,0.03861265027664147,-0.550449137830754,-0.02311212881766577,0.4814707547215274,-0.5504491378307539,0.026061435544341913
outer-product,0.01262086782949937,-0.6072850285211544,0.3206850664749548,-0.059329593099093414,-0.6072850285211544,0.0031465914602040335,-0.24178206402109093,0.4847604129257992,0.32068506647495487,-0.24178206402109093,0.03667101730882593,-0.5352046473617984,-0.05932959309909336,0.4847604129257992,-0.5352046473617984,0.025119204880379976
misspecification-robust,0.013331697077962803,-0.5831818213182904,0.29060885823182947,0.012611584484004058,-0.5831818213182894,0.0030319232287465553,-0.2547633401452857,0.4782794392315187,0.2906088582318292,-0.25476334014528595,0.040668904577000314,-0.5657286352715939,0.012611584484004864,0.4782794392315187,-0.5657286352715938,0.02708192933698026
autocorrelation-robust,0.01393726804767665,-0.5727480038932801,0.33842133049795503,0.033213006223888175,-0.5727480038932793,0.0029899205968314108,-0.33194303640493356,0.5048921036849363,0.3384213304979547,-0.3319430364049338,0.043103983988318675,-0.5996388191733512,0.03321300622388916,0.5048921036849359,-0.5996388191733507,0.02827364334345849
sample-hessian,0.012675123575721616,-0.5389751683937003,0.2908672345516831,-0.010594653353219552,-0.5389751683937004,0.0029487723952535405,-0.3128460516120372,0.5668738733760911,0.29086723455168334,-0.3128460516120372,0.04060746995554612,-0.5794257004115176,-0.010594653353219833,0.5668738733760912,-0.5794257004115179,0.02802914000135226
outer-product,0.012406283737176517,-0.49201506029250125,0.19708395104980334,-0.009565058097080794,-0.49201506029250075,0.003416432794451299,-0.35791600583648997,0.6788057292554297,0.19708395104980309,-0.35791600583648986,0.039612881202914604,-0.615977380609616,-0.009565058097080413,0.6788057292554295,-0.6159773806096159,0.032943557594155855
misspecification-robust,0.01305300104302254,-0.5921110111652119,0.3862933624046353,-0.0280932353376646,-0.5921110111652119,0.002601245601058121,-0.2983514860587808,0.43757105105570315,0.38629336240463563,-0.29835148605878087,0.04241319090095344,-0.5610750068712558,-0.028093235337665435,0.4375710510557038,-0.5610750068712564,0.0242982084236133
autocorrelation-robust,0.013427348158383085,-0.5403136532537892,0.34120673906789345,0.10749667468393523,-0.5403136532537898,0.0025588749784901253,-0.3152654590708527,0.39715896349399515,0.34120673906789384,-0.3152654590708525,0.041979016365548995,-0.49947170794592244,0.10749667468393449,0.39715896349399565,-0.49947170794592305,0.0241976900916579
sample-hessian,0.012513245704994779,-0.5949598863626175,0.30862850064783104,-0.04650518377710123,-0.5949598863626177,0.003012680602545412,-0.24614576966323215,0.477812377195201,0.3086285006478312,-0.24614576966323226,0.03847872325084632,-0.5610032602386515,-0.046505183777101194,0.477812377195201,-0.5610032602386514,0.02586607449167486
outer-product,0.012972749076395205,-0.6342200799884871,0.29591858707032437,-0.010418321295683498,-0.6342200799884871,0.002926062390046231,-0.19772475082170865,0.3438264742264003,0.2959185870703243,-0.19772475082170865,0.03967907826953654,-0.5821663279048623,-0.0104183212956835,0.34382647422640034,-0.5821663279048623,0.02470758477699936
misspecification-robust,0.0120839244440853,-0.5563564955151413,0.31969806175843263,-0.07985030501055096,-0.5563564955151419,0.0031443765185619494,-0.29305361245848266,0.5951398032167853,0.3196980617584332,-0.29305361245848294,0.03741861758667221,-0.5453969184725433,-0.07985030501055113,0.5951398032167855,-0.5453969184725432,0.02742952184909651
autocorrelation-robust,0.011822113622069336,-0.5296848665293615,0.25292108839391236,0.033864561174327824,-0.5296848665293618,0.003130340138791842,-0.2496444864714018,0.5401849283076062,0.2529210883939129,-0.24964448647140217,0.03555579489820821,-0.5210305777798856,0.033864561174327866,0.5401849283076063,-0.5210305777798854,0.025596562385545283
sample-hessian,0.012425312460639527,-0.5078542862160508,0.27489622587312024,0.02572703905048472,-0.5078542862160506,0.0027906652767289188,-0.32971937369932164,0.5741543944662497,0.2748962258731202,-0.32971937369932164,0.039170037901984166,-0.5692509686650025,0.025727039050484915,0.5741543944662497,-0.5692509686650024,0.027500159419826496
outer-product,0.013420607370823566,-0.471509593373192,0.28448360542619006,0.04339397865789675,-0.47150959337319215,0.0030812547454884868,-0.4053740926113939,0.6547423571962471,0.28448360542619,-0.4053740926113938,0.042548683197831935,-0.5960075746907777,0.04339397865789675,0.6547423571962468,-0.5960075746907777,0.03200394999056862
misspecification-robust,0.01151236569128599,-0.5378165492463116,0.2603964336799204,0.009705357607033869,-0.5378165492463114,0.0025550624684546773,-0.25187213085991195,0.47875415132681204,0.2603964336799204,-0.25187213085991167,0.03622661351247598,-0.5445327842706834,0.009705357607034172,0.47875415132681176,-0.5445327842706832,0.0237604160974443
autocorrelation-robust,0.011707444087021561,-0.5094038052174409,0.2728963038973414,0.05216538392636052,-0.5094038052174404,0.0025193396567759333,-0.2281497856561189,0.4321099637320042,0.2728963038973412,-0.22814978565611882,0.0387773053515655,-0.5482452714992229,0.052165383926360644,0.4321099637320045,-0.5482452714992228,0.02363032080872174
sample-hessian,0.013032829506363561,-0.47552538860240595,0.258083224655699,0.11018890318758638,-0.47552538860240584,0.0026118772403622135,-0.29501970821148016,0.5276707949005971,0.25808322465569883,-0.29501970821148027,0.04024356665492928,-0.5519223470403629,0.11018890318758669,0.527670794900597,-0.5519223470403626,0.02727367437397454
outer-product,0.013071226555651336,-0.43794860440439987,0.2817365770627364,0.13035042471562855,-0.4379486044043998,0.002160852965910423,-0.3520210494461667,0.5528064298461467,0.2817365770627363,-0.35202104944616663,0.040531561801038354,-0.5638064290342598,0.13035042471562863,0.5528064298461466,-0.5638064290342598,0.028100815444968272
misspecification-robust,0.013229230192464326,-0.5355009772379012,0.23870941935020018,0.06053418696839195,-0.5355009772379011,0.003229679684210329,-0.2570863042698592,0.5326289595504746,0.23870941935019993,-0.25708630426985934,0.04008278868432183,-0.5413359848683722,0.060534186968392516,0.5326289595504744,-0.5413359848683718,0.026772163200091015
autocorrelation-robust,0.013058392871192065,-0.535336268063115,0.3036327771603775,-0.022816166085597476,-0.5353362680631147,0.0031862099581981863,-0.27204413830302837,0.5210100359733661,0.3036327771603771,-0.27204413830302865,0.04044097795977089,-0.5645902340067885,-0.02281616608559689,0.521010035973366,-0.5645902340067881,0.024742968540443333
sample-hessian,0.013980544815096559,-0.574063106564025,0.3163668572271815,-0.02133531926367219,-0.574063106564025,0.0033238734773370785,-0.30817862245063365,0.5563551286708077,0.31636685722718166,-0.3081786224506336,0.03930502809249778,-0.5623705139413238,-0.021335319263672475,0.5563551286708076,-0.562370513941324,0.027770742069324592
outer-product,0.014707133332661186,-0.6131508968158119,0.3837529496035483,-0.13468660272613145,-0.613150896815812,0.003963722474924741,-0.34596699996691965,0.618802761672255,0.3837529496035483,-0.3459669999669197,0.04059860663907493,-0.5884216205458052,-0.13468660272613114,0.618802761672255,-0.588421620545805,0.029607583192005047
misspecification-robust,0.013424977946923395,-0.5415735222880763,0.24930011928472015,0.0834462634851661,-0.5415735222880764,0.002792130017919525,-0.2719296308366922,0.494094385948302,0.24930011928472057,-0.2719296308366919,0.038249501693624226,-0.5377363621406961,0.08344626348516533,0.4940943859483021,-0.5377363621406964,0.026360044227441155
autocorrelation-robust,0.013350515599661406,-0.4963599289518232,0.16324790596281263,0.19242054774487308,-0.4963599289518234,0.0026064508424731357,-0.14775022831238047,0.4115349535338225,0.16324790596281297,-0.14775022831238,0.03837350630386284,-0.48801779879271767,0.19242054774487274,0.41153495353382175,-0.4880177987927183,0.02430441671398124
sample-hessian,0.013243113235223963,-0.5253212128269084,0.27782993036000575,0.036138628191923636,-0.5253212128269088,0.0030390474242736405,-0.3069096564369597,0.5465316963785767,0.2778299303600057,-0.30690965643695967,0.038349201888810275,-0.5614811528594206,0.036138628191923705,0.5465316963785768,-0.5614811528594206,0.02741655476042686
outer-product,0.013226908437552849,-0.5269795607415269,0.23354761470395147,0.030756921761086773,-0.5269795607415266,0.003205913196577542,-0.3105564189915078,0.5837803115196516,0.23354761470395138,-0.31055641899150765,0.03870670324388935,-0.5708024378907287,0.030756921761086818,0.5837803115196515,-0.5708024378907287,0.028412059005879155
misspecification-robust,0.013285303087414758,-0.5247937459234889,0.3222797401068062,0.03882946723739565,-0.5247937459234898,0.0028840378596354,-0.30417688151735506,0.506757079714242,0.32227974010680605,-0.30417688151735495,0.03809269841528652,-0.552908279331827,0.03882946723739579,0.5067570797142426,-0.552908279331827,0.026527989840001563
autocorrelation-robust,0.013022075544844683,-0.5379363451366447,0.3399415746064484,0.03792373346099616,-0.5379363451366455,0.002828374379665085,-0.3773092284521001,0.5032392586327681,0.33994157460644836,-0.3773092284521001,0.035590800225249124,-0.5743274141346948,0.037923733460996166,0.5032392586327682,-0.5743274141346945,0.0270010169254357
