a,t0,v,z
0.6584046353606687,0.3783417805424069,1.6832748857966315,-0.05509028876117471
0.6838469744543686,0.3703104083930944,1.8232587953697665,-0.08567281164953552
0.6633583472395205,0.3836674602806952,1.6487778365818828,0.02013631390075848
0.6637444768541187,0.384063651440682,1.9061269450990768,-0.08354529413370021
0.6763817830069521,0.36435681208352083,1.8169656524031237,-0.06772286253129449
0.6569189288032999,0.38082455746690863,1.7601500031534345,-0.09055769610071554
0.6815371019696884,0.3708552081424493,1.8100625784844828,-0.07867505367943246
0.6842831208211401,0.3747035006956542,1.9056791219728184,-0.05545063056952087
0.6650946624389651,0.38087941678915954,1.803301528019875,-0.0618482121113657
0.6753024842846737,0.3732965914692663,1.659338711652486,-0.037008176044553455
0.6683434508560059,0.3727687413041908,1.7324244422976318,-0.04851355643534026
0.6786071298296581,0.3790353747899242,1.7339840698832973,-0.033277568025169436
0.6434479174977094,0.3927746761797024,1.7509243949004947,-0.009913893149326218
0.667154237617413,0.3780255950907623,1.6816744991743606,-0.024037612001106257
0.6705048487037857,0.3737518136675549,1.8266075726461342,-0.03744480838051529
0.6593033378370692,0.38640071886466776,1.56059611631559,0.0005230057728743804
0.6510731024937672,0.38343733613896586,1.5776975524020713,-0.005988625804459268
0.6389829681607927,0.379720849298822,1.7642710442310743,-0.09532380635299591
0.7047242923706646,0.3636274079833095,2.0108450374823206,-0.08899187493473809
0.6395816935400798,0.3839207916742903,1.7767183714129882,-0.08232296162744974
0.6691172305963928,0.37865831485854895,1.6565754829518962,-0.003218732558373865
0.6644181240154128,0.3706480735968511,1.6201066662976285,-0.023210834417951673
0.6583849187884817,0.3799860438196642,1.5489245938629024,-0.005559404627962801
0.6620494504686413,0.3708019494759397,1.6731950682890722,-0.04621540232183815
0.6698453601305913,0.3780848794463256,1.8401325510282678,-0.05154041523956965
0.6685986152111498,0.3725985489423834,1.6948439186352764,-0.030972072701150526
0.6505058203952127,0.3796209871068048,1.753320751184296,-0.07464410149412673
0.6731464989607665,0.3689999899648926,1.7580341075296957,-0.08753006778621952
0.6629834529920205,0.37758482580220226,1.8892697095801079,-0.07484486361350139
0.6648333531576456,0.3776015811682263,1.7737649711962027,-0.05646573496641601
0.6643155347717221,0.37232293801220073,1.6989124813006211,-0.062374928664312886
0.6716101796304637,0.378163231495822,1.7139517393326407,-0.0378154290278638
0.6529133451831234,0.37929158156107334,1.7507055754327365,-0.06236156425222095
0.6438578488851577,0.3891568827145964,1.7190285995604724,-0.04979869128005628
0.6516475767058871,0.3797282902474125,1.8461221854230732,-0.09431073054456536
0.6862940888428469,0.3695879725804967,1.8555565918279708,-0.08701720181140635
0.6474470673678958,0.38192196319773325,1.6628915988976818,-0.02583557818973133
0.6582540574053116,0.37968360744203067,1.601726634581453,-0.008721884056822976
0.6546589964835754,0.3820360668373129,1.648515581795716,-0.012001744098088301
0.6612758685470487,0.3832284694707072,1.6932955426044913,-0.026951725611528882
0.6315897388180124,0.39400717188856377,1.712550561098307,-0.018096812289009986
0.6702153047579072,0.3773886833896214,1.5600862103176567,-0.006689061221311559
0.6666843652769404,0.37650680695545347,1.9838890328076473,-0.12884109015103232
0.6447882615531546,0.3872353339778627,1.6926064420840858,-0.030111504896060595
0.6824672723024363,0.3737889143491039,1.8622031343315086,-0.09081291737465781
0.6777709464577384,0.36646821838694527,1.691410616424261,-0.0650151920881019
0.6863738090290029,0.37794638693682686,1.8289321575086381,-0.05042030011719946
0.6527731469508762,0.3960629694620385,1.8228805740233212,-0.02917932915643729
0.6486969255967641,0.3783992411367326,1.6367412574030467,-0.04663908642856635
0.6834118619474219,0.3707493622943427,1.8428901211949518,-0.1028078405473523
0.6651580949029998,0.38180956850069614,1.4544936358840501,0.03331790738749705
0.6695346798617302,0.3833090427886452,1.67907635484519,-0.02241777233379229
0.6652118144459293,0.3773791152500315,1.645834520025422,-0.024821318514154023
0.6662268894129546,0.37389749960875474,1.9035137982187742,-0.10034801785214906
0.68509902234425,0.3705063712828521,1.8506618010831377,-0.054941368900707
0.6567018849758118,0.3737642447055728,1.8335598346708495,-0.07879862977809939
0.6631982249353029,0.37981030172839836,1.7903018733800458,-0.0465357831900937
0.6677910679434097,0.37315957576858355,1.8434241531861653,-0.08684350749982625
0.6709492582959673,0.36622882674997903,1.7279686409276027,-0.07528042434234143
0.667426260967729,0.37351901232824825,1.740625900663039,-0.06109142172557936
0.6470646825656506,0.3879728203864197,1.7405043548968675,-0.03873374696728809
0.6659322324609107,0.3824238553525855,1.8048226273458274,-0.02564490759990815
0.6367690774422966,0.38490298858497207,1.765953847011736,-0.04060191421877075
0.6698342316787397,0.3716312281693791,1.7438027830390177,-0.07386256326388525
0.6790350049066,0.37560884050268334,1.785265705999672,-0.03845188729521227
0.6992595917853097,0.3599320658025867,1.73890289624494,-0.0431622965121432
0.6531769682217384,0.38091915649696,1.7718847348900095,-0.046091232384454214
0.6777047847986915,0.36537991184705254,1.6733102342187236,-0.05797910700318204
0.7005841270959079,0.3581900845319743,1.7237659835341257,-0.05953289590179882
0.678265689715631,0.3733510355037337,1.7287302821935697,-0.024163710353159444
0.6666623523205566,0.37881365922270327,1.7027582849534357,-0.04816020265505665
0.6653997635243083,0.3857502769542277,1.9293674603992355,-0.08033575934301977
0.6706558617937283,0.3812734657474372,1.7771586158341799,-0.055573743744871514
0.664029540461532,0.37824154340299115,1.7660940482898715,-0.038621285192503116
0.6546497101484784,0.38110269470764363,1.8023513807988822,-0.05081380456150783
0.6842528869098172,0.37179341820078615,1.8083510571289538,-0.02679351891756207
0.6435204313801662,0.38864958549046164,1.5652702464473829,0.023710068003778766
0.6668610989476955,0.3791188220984608,1.8047566400793111,-0.05746055202003758
0.6465371812744487,0.38941800531431947,1.7755219237447575,-0.028556577710669686
0.6635513978233835,0.38192814418916654,1.7253593634963513,-0.032406389604287995
0.6719088477172226,0.37399628830623116,1.767889288727327,-0.06447691739047584
0.6645822362559389,0.3766734565264125,1.7647901276643032,-0.05302903778632752
0.6675454314596277,0.3862231776812962,1.7662833770792274,-0.02082479957561756
